TABLE CRVTime  124111-124154
#  cid 302
# channel,timeOffset
487,13.793600
488,1.621570
489,13.793600
490,1.621570
491,13.793600
492,1.621570
493,13.793600
494,1.621570
495,13.793600
496,1.621570
497,13.793600
498,1.621570
499,13.793600
500,1.621570
501,13.793600
502,1.621570
503,13.793600
504,1.621570
505,13.793600
506,1.621570
507,13.793600
508,1.621570
509,13.793600
510,1.621570
511,13.793600
512,7.561300
513,34.042500
514,7.561300
515,34.042500
516,7.561300
517,34.042500
518,7.561300
519,34.042500
520,7.561300
521,34.042500
522,7.561300
523,34.042500
524,7.561300
525,34.042500
526,7.561300
527,34.042500
528,7.561300
529,34.042500
530,7.561300
531,34.042500
532,7.561300
533,34.042500
534,7.561300
535,34.042500
536,7.561300
537,34.042500
538,7.561300
539,34.042500
540,7.561300
541,34.042500
542,7.561300
543,34.042500
544,7.735400
545,35.056400
546,7.735400
547,35.056400
548,7.735400
549,35.056400
550,7.735400
551,35.056400
552,7.735400
553,35.056400
554,7.735400
555,35.056400
556,7.735400
557,35.056400
558,7.735400
559,35.056400
560,7.735400
561,35.056400
562,7.735400
563,35.056400
564,7.735400
565,35.056400
566,7.735400
567,35.056400
568,7.735400
569,35.056400
570,7.735400
571,35.056400
572,7.735400
573,35.056400
574,7.735400
575,35.056400
576,8.271600
577,36.533300
578,8.271600
579,36.533300
580,8.271600
581,36.533300
582,8.271600
583,36.533300
584,8.271600
585,36.533300
586,8.271600
587,36.533300
588,8.271600
589,36.533300
590,8.271600
591,36.533300
592,8.271600
593,36.533300
594,8.271600
595,36.533300
596,8.271600
597,36.533300
598,8.271600
599,36.533300
600,8.271600
601,36.533300
602,8.271600
603,36.533300
604,8.271600
605,36.533300
606,8.271600
607,36.533300
608,8.821200
609,35.724500
610,8.821200
611,35.724500
612,8.821200
613,35.724500
614,8.821200
615,35.724500
616,8.821200
617,35.724500
618,8.821200
619,35.724500
620,8.821200
621,35.724500
622,8.821200
623,35.724500
624,8.821200
625,35.724500
626,8.821200
627,35.724500
628,8.821200
629,35.724500
630,8.821200
631,35.724500
632,8.821200
633,35.724500
634,8.821200
635,35.724500
636,8.821200
637,35.724500
638,8.821200
639,35.724500
640,-5.113370
641,20.173400
642,-5.113370
643,20.173400
644,-5.113370
645,20.173400
646,-5.113370
647,20.173400
648,-5.113370
649,20.173400
650,-5.113370
651,20.173400
652,-5.113370
653,20.173400
654,-5.113370
655,20.173400
656,-5.113370
657,20.173400
658,-5.113370
659,20.173400
660,-5.113370
661,20.173400
662,-5.113370
663,20.173400
664,-5.113370
665,20.173400
666,-5.113370
667,20.173400
668,-5.113370
669,20.173400
670,-5.113370
671,20.173400
672,-3.289510
673,21.028300
674,-3.289510
675,21.028300
676,-3.289510
677,21.028300
678,-3.289510
679,21.028300
680,-3.289510
681,21.028300
682,-3.289510
683,21.028300
684,-3.289510
685,21.028300
686,-3.289510
687,21.028300
688,-3.289510
689,21.028300
690,-3.289510
691,21.028300
692,-3.289510
693,21.028300
694,-3.289510
695,21.028300
696,-3.289510
697,21.028300
698,-3.289510
699,21.028300
700,-3.289510
701,21.028300
702,-3.289510
703,21.028300
704,-3.805040
705,21.572500
706,-3.805040
707,21.572500
708,-3.805040
709,21.572500
710,-3.805040
711,21.572500
712,-3.805040
713,21.572500
714,-3.805040
715,21.572500
716,-3.805040
717,21.572500
718,-3.805040
719,21.572500
720,-3.805040
721,21.572500
722,-3.805040
723,21.572500
724,-3.805040
725,21.572500
726,-3.805040
727,21.572500
728,-3.805040
729,21.572500
730,-3.805040
731,21.572500
732,-3.805040
733,21.572500
734,-3.805040
735,21.572500
736,-2.898700
737,22.448200
738,-2.898700
739,22.448200
740,-2.898700
741,22.448200
742,-2.898700
743,22.448200
744,-2.898700
745,22.448200
746,-2.898700
747,22.448200
748,-2.898700
749,22.448200
750,-2.898700
751,22.448200
752,-2.898700
753,22.448200
754,-2.898700
755,22.448200
756,-2.898700
757,22.448200
758,-2.898700
759,22.448200
760,-2.898700
761,22.448200
762,-2.898700
763,22.448200
764,-2.898700
765,22.448200
766,-2.898700
767,22.448200
768,-3.859870
769,20.607400
770,-3.859870
771,20.607400
772,-3.859870
773,20.607400
774,-3.859870
775,20.607400
776,-3.859870
777,20.607400
778,-3.859870
779,20.607400
780,-3.859870
781,20.607400
782,-3.859870
783,20.607400
784,-3.859870
785,20.607400
786,-3.859870
787,20.607400
788,-3.859870
789,20.607400
790,-3.859870
791,20.607400
792,-3.859870
793,20.607400
794,-3.859870
795,20.607400
796,-3.859870
797,20.607400
798,-3.859870
799,20.607400
800,-3.186280
801,21.800200
802,-3.186280
803,21.800200
804,-3.186280
805,21.800200
806,-3.186280
807,21.800200
808,-3.186280
809,21.800200
810,-3.186280
811,21.800200
812,-3.186280
813,21.800200
814,-3.186280
815,21.800200
816,-3.186280
817,21.800200
818,-3.186280
819,21.800200
820,-3.186280
821,21.800200
822,-3.186280
823,21.800200
824,-3.186280
825,21.800200
826,-3.186280
827,21.800200
828,-3.186280
829,21.800200
830,-3.186280
831,21.800200
832,-3.068550
833,22.457700
834,-3.068550
835,22.457700
836,-3.068550
837,22.457700
838,-3.068550
839,22.457700
840,-3.068550
841,22.457700
842,-3.068550
843,22.457700
844,-3.068550
845,22.457700
846,-3.068550
847,22.457700
848,-3.068550
849,22.457700
850,-3.068550
851,22.457700
852,-3.068550
853,22.457700
854,-3.068550
855,22.457700
856,-3.068550
857,22.457700
858,-3.068550
859,22.457700
