TABLE CalTimeCalib 124155
   0,   -505.948
   1,   -507.663
   2,   -507.222
   3,   -506.166
   4,   -508.607
   5,   -340.526
   6,  -1179.440
   7,  -1008.960
   8,  -1009.187
   9,  -1010.050
  10,  -1008.913
  11,  -1010.494
  12,   -844.083
  13,   -848.441
  14,      0.000
  15,   -838.524
  16,   -834.244
  17,   -667.925
  18,   -831.460
  19,   -666.115
  20,   -834.049
  21,   -668.632
  22,    -15.086
  23,   -185.995
  24,    -13.678
  25,   -184.648
  26,    -14.429
  27,   -172.969
  28,    -15.234
  29,   -184.568
  30,   -176.034
  31,   -177.307
  32,   -505.792
  33,   -504.658
  34,   -513.356
  35,   -507.375
  36,   -515.391
  37,   -344.940
  38,   -509.638
  39,   -343.211
  40,   -506.905
  41,   -342.446
  42,   -346.331
  43,   -499.182
  44,   -349.878
  45,   -499.707
  46,  -1178.633
  47,  -1176.943
  48,  -1183.983
  49,  -1010.789
  50,  -1181.440
  51,  -1011.306
  52,  -1181.781
  53,  -1010.911
  54,  -1009.064
  55,  -1009.086
  56,  -1009.875
  57,  -1009.662
  58,  -1009.780
  59,  -1008.900
  60,   -844.816
  61,   -854.300
  62,   -844.938
  63,   -679.910
  64,   -345.365
  65,   -338.034
  66,   -332.567
  67,   -337.234
  68,   -335.982
  69,   -336.061
  70,      0.000
  71,   -837.389
  72,      0.000
  73,   -832.136
  74,      0.000
  75,   -835.999
  76,   -833.133
  77,   -668.326
  78,   -832.691
  79,   -667.184
  80,   -661.690
  81,   -662.627
  82,   -660.367
  83,   -661.167
  84,      0.000
  85,   -661.834
  86,      0.000
  87,  -1003.991
  88,      0.000
  89,  -1002.770
  90,   -356.106
  91,   -526.574
  92,   -356.122
  93,   -527.811
  94,    -13.835
  95,    -12.435
  96,    -13.189
  97,    -13.630
  98,     -2.326
  99,   -183.249
 100,    -15.300
 101,   -174.752
 102,    -15.852
 103,   -179.161
 104,   -183.943
 105,   -178.177
 106,   -185.821
 107,   -184.937
 108,  -1023.820
 109,  -1029.850
 110,  -1025.415
 111,  -1024.155
 112,  -1024.310
 113,  -1023.670
 114,    -11.990
 115,   -176.881
 116,   -178.798
 117,   -178.382
 118,   -507.091
 119,   -506.233
 120,   -513.119
 121,   -502.379
 122,   -506.645
 123,   -505.199
 124,   -511.994
 125,   -343.496
 126,   -511.430
 127,   -342.561
 128,   -334.345
 129,   -342.644
 130,   -345.775
 131,      0.000
 132,   -341.994
 133,   -498.185
 134,  -1176.382
 135,  -1175.972
 136,  -1179.067
 137,  -1178.808
 138,  -1179.645
 139,  -1010.825
 140,  -1181.010
 141,  -1010.846
 142,  -1179.986
 143,  -1016.150
 144,  -1007.006
 145,  -1010.992
 146,  -1015.260
 147,  -1016.740
 148,  -1008.692
 149,  -1009.120
 150,   -844.093
 151,   -848.047
 152,   -845.085
 153,   -849.363
 154,   -849.798
 155,   -676.398
 156,   -845.430
 157,   -679.443
 158,   -673.581
 159,      0.000
 160,   -674.280
 161,      0.000
 162,   -505.597
 163,   -504.037
 164,   -504.235
 165,   -501.348
 166,      0.000
 167,   -332.944
 168,      0.000
 169,   -331.075
 170,   -334.166
 171,   -335.304
 172,   -332.129
 173,   -337.581
 174,   -334.948
 175,   -334.635
 176,      0.000
 177,   -161.741
 178,      0.000
 179,   -163.780
 180,   -165.191
 181,    -10.573
 182,   -162.808
 183,    -10.012
 184,     -4.005
 185,      3.386
 186,     -4.503
 187,      8.084
 188,  -1170.883
 189,  -1016.330
 190,  -1172.515
 191,  -1007.536
 192,      0.000
 193,   -833.949
 194,      0.000
 195,   -837.609
 196,   -833.371
 197,   -668.852
 198,      0.000
 199,   -666.965
 200,   -834.171
 201,   -669.432
 202,   -660.585
 203,   -657.383
 204,   -666.585
 205,   -661.955
 206,   -658.126
 207,   -661.082
 208,      0.000
 209,  -1002.109
 210,      0.000
 211,  -1000.278
 212,   -353.057
 213,   -524.574
 214,   -353.638
 215,   -522.820
 216,    -13.489
 217,    -13.807
 218,    -11.928
 219,    -11.480
 220,    -11.046
 221,    -11.658
 222,     -3.699
 223,   -183.003
 224,    -13.480
 225,   -184.139
 226,    -15.077
 227,   -184.580
 228,   -182.773
 229,   -182.297
 230,   -186.635
 231,   -186.385
 232,   -353.406
 233,   -524.384
 234,   -355.400
 235,   -526.354
 236,   -685.092
 237,   -690.002
 238,   -685.464
 239,   -684.539
 240,   -691.105
 241,   -850.905
 242,   -693.912
 243,   -853.138
 244,   -854.462
 245,   -858.469
 246,   -853.699
 247,   -858.943
 248,  -1024.513
 249,  -1027.238
 250,  -1024.360
 251,  -1018.220
 252,  -1022.475
 253,  -1027.685
 254,  -1028.780
 255,  -1188.320
 256,  -1028.494
 257,  -1194.817
 258,  -1193.699
 259,  -1195.900
 260,  -1189.664
 261,  -1190.543
 262,     -5.752
 263,     -6.498
 264,    -10.764
 265,     -5.193
 266,    -10.290
 267,   -175.185
 268,     -8.706
 269,   -172.667
 270,   -175.911
 271,   -177.080
 272,   -171.857
 273,   -175.766
 274,   -507.120
 275,   -508.036
 276,   -504.836
 277,   -505.172
 278,   -508.692
 279,   -340.648
 280,   -508.375
 281,   -344.549
 282,   -513.835
 283,   -344.253
 284,   -514.158
 285,   -345.081
 286,   -347.689
 287,   -498.451
 288,   -347.432
 289,   -499.103
 290,  -1176.802
 291,  -1176.110
 292,  -1177.700
 293,  -1178.554
 294,  -1178.078
 295,  -1177.415
 296,  -1179.495
 297,  -1009.671
 298,  -1016.660
 299,  -1180.158
 300,  -1178.251
 301,  -1008.031
 302,  -1009.053
 303,  -1008.090
 304,  -1009.002
 305,  -1008.695
 306,  -1016.700
 307,  -1016.030
 308,   -847.733
 309,   -851.873
 310,   -847.288
 311,   -851.578
 312,   -854.767
 313,   -853.865
 314,   -843.343
 315,   -677.185
 316,   -842.628
 317,   -677.904
 318,   -677.509
 319,      0.000
 320,   -672.338
 321,      0.000
 322,   -503.955
 323,   -503.769
 324,   -501.817
 325,   -501.196
 326,      0.000
 327,   -333.731
 328,      0.000
 329,   -330.731
 330,   -335.547
 331,   -334.797
 332,   -332.907
 333,   -337.333
 334,   -330.930
 335,   -336.215
 336,      0.000
 337,   -162.931
 338,   -182.141
 339,   -164.862
 340,   -162.332
 341,     -9.471
 342,   -161.970
 343,    -10.327
 344,     -2.190
 345,      7.762
 346,      0.000
 347,      2.138
 348,  -1168.148
 349,  -1004.023
 350,  -1170.151
 351,  -1005.635
 352,  -1167.217
 353,  -1002.124
 354,      0.000
 355,   -835.661
 356,      0.000
 357,   -849.480
 358,   -830.105
 359,   -665.766
 360,   -833.416
 361,   -669.039
 362,   -834.144
 363,   -669.188
 364,   -665.889
 365,   -659.086
 366,   -660.007
 367,   -658.412
 368,   -657.712
 369,   -658.607
 370,      0.000
 371,  -1004.770
 372,      0.000
 373,  -1003.804
 374,   -350.217
 375,   -522.046
 376,   -351.775
 377,   -522.355
 378,   -355.157
 379,   -525.261
 380,    -11.983
 381,    -12.408
 382,    -12.010
 383,    -12.160
 384,    -14.504
 385,    -13.304
 386,    -13.404
 387,   -185.205
 388,    -12.967
 389,   -183.768
 390,    -13.396
 391,   -184.208
 392,   -184.236
 393,   -184.383
 394,   -184.967
 395,   -183.949
 396,   -181.528
 397,   -180.777
 398,   -355.340
 399,   -525.587
 400,   -357.225
 401,   -527.994
 402,   -684.777
 403,   -687.484
 404,   -686.795
 405,   -686.279
 406,   -692.494
 407,   -854.310
 408,   -691.442
 409,   -849.837
 410,   -858.286
 411,   -862.603
 412,   -854.270
 413,   -859.241
 414,  -1025.888
 415,  -1026.331
 416,  -1024.355
 417,  -1024.074
 418,  -1019.787
 419,  -1030.549
 420,  -1029.520
 421,  -1187.859
 422,  -1025.668
 423,  -1184.860
 424,  -1183.500
 425,  -1183.090
 426,  -1184.020
 427,  -1184.280
 428,     -5.344
 429,     -2.587
 430,    -10.841
 431,     -4.939
