TABLE CRVTime  123680-123680
#  cid 305
# channel,timeOffset
  572,  11.877
  573,  38.628
  574,  11.877
  575,  38.628
  576,  12.414
  577,  40.105
  578,  12.414
  579,  40.105
  580,  12.414
  581,  40.105
  582,  12.414
  583,  40.105
  584,  12.414
  585,  40.105
  586,  12.414
  587,  40.105
  588,  12.414
  589,  40.105
  590,  12.414
  591,  40.105
  592,  12.414
  593,  40.105
  594,  12.414
  595,  40.105
  596,  12.414
  597,  40.105
  598,  12.414
  599,  40.105
  600,  12.414
  601,  40.105
  602,  12.414
  603,  40.105
  604,  12.414
  605,  40.105
  606,  12.414
  607,  40.105
  608,  12.963
  609,  39.296
  610,  12.963
  611,  39.296
  612,  12.963
  613,  39.296
  614,  12.963
  615,  39.296
  616,  12.963
  617,  39.296
  618,  12.963
  619,  39.296
  620,  12.963
  621,  39.296
  622,  12.963
  623,  39.296
  624,  12.963
  625,  39.296
  626,  12.963
  627,  39.296
  628,  12.963
  629,  39.296
  630,  12.963
  631,  39.296
  632,  12.963
  633,  39.296
  634,  12.963
  635,  39.296
  636,  12.963
  637,  39.296
  638,  12.963
  639,  39.296
  640,   7.958
  641,  35.966
  642,   7.958
  643,  35.966
  644,   7.958
  645,  35.966
  646,   7.958
  647,  35.966
  648,   7.958
  649,  35.966
  650,   7.958
  651,  35.966
  652,   7.958
  653,  35.966
  654,   7.958
  655,  35.966
  656,   7.958
  657,  35.966
  658,   7.958
  659,  35.966
  660,   7.958
  661,  35.966
  662,   7.958
  663,  35.966
  664,   7.958
  665,  35.966
  666,   7.958
  667,  35.966
  668,   7.958
  669,  35.966
  670,   7.958
  671,  35.966
  672,   9.781
  673,  36.821
  674,   9.781
  675,  36.821
  676,   9.781
  677,  36.821
  678,   9.781
  679,  36.821
  680,   9.781
  681,  36.821
  682,   9.781
  683,  36.821
  684,   9.781
  685,  36.821
  686,   9.781
  687,  36.821
  688,   9.781
  689,  36.821
  690,   9.781
  691,  36.821
  692,   9.781
  693,  36.821
  694,   9.781
  695,  36.821
  696,   9.781
  697,  36.821
  698,   9.781
  699,  36.821
  700,   9.781
  701,  36.821
  702,   9.781
  703,  36.821
  704,   9.266
  705,  37.366
  706,   9.266
  707,  37.366
  708,   9.266
  709,  37.366
  710,   9.266
  711,  37.366
  712,   9.266
  713,  37.366
  714,   9.266
  715,  37.366
  716,   9.266
  717,  37.366
  718,   9.266
  719,  37.366
  720,   9.266
  721,  37.366
  722,   9.266
  723,  37.366
  724,   9.266
  725,  37.366
  726,   9.266
  727,  37.366
  728,   9.266
  729,  37.366
  730,   9.266
  731,  37.366
  732,   9.266
  733,  37.366
  734,   9.266
  735,  37.366
  736,  10.172
  737,  38.241
  738,  10.172
  739,  38.241
  740,  10.172
  741,  38.241
  742,  10.172
  743,  38.241
  744,  10.172
  745,  38.241
  746,  10.172
  747,  38.241
  748,  10.172
  749,  38.241
  750,  10.172
  751,  38.241
  752,  10.172
  753,  38.241
  754,  10.172
  755,  38.241
  756,  10.172
  757,  38.241
  758,  10.172
  759,  38.241
  760,  10.172
  761,  38.241
  762,  10.172
  763,  38.241
  764,  10.172
  765,  38.241
  766,  10.172
  767,  38.241
  768,   9.157
  769,  35.453
  770,   9.157
  771,  35.453
  772,   9.157
  773,  35.453
  774,   9.157
  775,  35.453
  776,   9.157
  777,  35.453
  778,   9.157
  779,  35.453
  780,   9.157
  781,  35.453
  782,   9.157
  783,  35.453
  784,   9.157
  785,  35.453
  786,   9.157
  787,  35.453
  788,   9.157
  789,  35.453
  790,   9.157
  791,  35.453
  792,   9.157
  793,  35.453
  794,   9.157
  795,  35.453
  796,   9.157
  797,  35.453
  798,   9.157
  799,  35.453
  800,   9.831
  801,  36.646
  802,   9.831
  803,  36.646
  804,   9.831
  805,  36.646
  806,   9.831
  807,  36.646
  808,   9.831
  809,  36.646
  810,   9.831
  811,  36.646
  812,   9.831
  813,  36.646
  814,   9.831
  815,  36.646
  816,   9.831
  817,  36.646
  818,   9.831
  819,  36.646
  820,   9.831
  821,  36.646
  822,   9.831
  823,  36.646
  824,   9.831
  825,  36.646
  826,   9.831
  827,  36.646
  828,   9.831
  829,  36.646
  830,   9.831
  831,  36.646
  832,   9.948
  833,  37.304
  834,   9.948
  835,  37.304
  836,   9.948
  837,  37.304
  838,   9.948
  839,  37.304
  840,   9.948
  841,  37.304
  842,   9.948
  843,  37.304
  844,   9.948
  845,  37.304
  846,   9.948
  847,  37.304
  848,   9.948
  849,  37.304
  850,   9.948
  851,  37.304
  852,   9.948
  853,  37.304
  854,   9.948
  855,  37.304
  856,   9.948
  857,  37.304
  858,   9.948
  859,  37.304
  860,   9.948
  861,  37.304
  862,   9.948
  863,  37.304
  864,  10.124
  865,  37.389
  866,  10.124
  867,  37.389
  868,  10.124
  869,  37.389
  870,  10.124
  871,  37.389
  872,  10.124
  873,  37.389
  874,  10.124
  875,  37.389
  876,  10.124
  877,  37.389
  878,  10.124
  879,  37.389
  880,  10.124
  881,  37.389
  882,  10.124
  883,  37.389
  884,  10.124
  885,  37.389
  886,  10.124
  887,  37.389
  888,  10.124
  889,  37.389
  890,  10.124
  891,  37.389
  892,  10.124
  893,  37.389
  894,  10.124
  895,  37.389
  896,  10.352
  897,  36.244
  898,  10.352
  899,  36.244
  900,  10.352
  901,  36.244
  902,  10.352
  903,  36.244
  904,  10.352
  905,  36.244
  906,  10.352
  907,  36.244
  908,  10.352
  909,  36.244
  910,  10.352
  911,  36.244
  912,  10.352
  913,  36.244
  914,  10.352
  915,  36.244
  916,  10.352
  917,  36.244
  918,  10.352
  919,  36.244
  920,  10.352
  921,  36.244
  922,  10.352
  923,  36.244
  924,  10.352
  925,  36.244
  926,  10.352
  927,  36.244
  928,  10.989
  929,  36.515
  930,  10.989
  931,  36.515
  932,  10.989
  933,  36.515
  934,  10.989
  935,  36.515
  936,  10.989
  937,  36.515
  938,  10.989
  939,  36.515
  940,  10.989
  941,  36.515
  942,  10.989
  943,  36.515
  944,  10.989
  945,  36.515
  946,  10.989
  947,  36.515
  948,  10.989
  949,  36.515
  950,  10.989
  951,  36.515
  952,  10.989
  953,  36.515
  954,  10.989
  955,  36.515
  956,  10.989
  957,  36.515
  958,  10.989
  959,  36.515
  960,  12.407
  961,  37.509
  962,  12.407
  963,  37.509
  964,  12.407
  965,  37.509
  966,  12.407
  967,  37.509
  968,  12.407
  969,  37.509
  970,  12.407
  971,  37.509
  972,  12.407
  973,  37.509
  974,  12.407
  975,  37.509
  976,  12.407
  977,  37.509
  978,  12.407
  979,  37.509
  980,  12.407
  981,  37.509
  982,  12.407
  983,  37.509
  984,  12.407
  985,  37.509
  986,  12.407
  987,  37.509
  988,  12.407
  989,  37.509
  990,  12.407
  991,  37.509
  992,  11.969
  993,  38.056
  994,  11.969
  995,  38.056
  996,  11.969
  997,  38.056
  998,  11.969
  999,  38.056
 1000,  11.969
 1001,  38.056
 1002,  11.969
 1003,  38.056
 1004,  11.969
 1005,  38.056
 1006,  11.969
 1007,  38.056
 1008,  11.969
 1009,  38.056
 1010,  11.969
 1011,  38.056
 1012,  11.969
 1013,  38.056
 1014,  11.969
 1015,  38.056
 1016,  11.969
 1017,  38.056
 1018,  11.969
 1019,  38.056
 1020,  11.969
 1021,  38.056
 1022,  11.969
 1023,  38.056
 1024,   0.000
 1025,   7.800
 1026,   0.000
 1027,   7.800
 1028,   0.000
 1029,   7.800
 1030,   0.000
 1031,   7.800
 1032,   0.000
 1033,   7.800
 1034,   0.000
 1035,   7.800
 1036,   0.000
 1037,   7.800
 1038,   0.000
 1039,   7.800
 1040,   0.000
 1041,   7.800
 1042,   0.000
 1043,   7.800
 1044,   0.000
 1045,   7.800
 1046,   0.000
 1047,   7.800
 1048,   0.000
 1049,   7.800
 1050,   0.000
 1051,   7.800
 1052,   0.000
 1053,   7.800
 1054,   0.000
 1055,   7.800
 1056,   0.000
 1057,   9.198
 1058,   0.000
 1059,   9.198
 1060,   0.000
 1061,   9.198
 1062,   0.000
 1063,   9.198
 1064,   0.000
 1065,   9.198
 1066,   0.000
 1067,   9.198
 1068,   0.000
 1069,   9.198
 1070,   0.000
 1071,   9.198
 1072,   0.000
 1073,   9.198
 1074,   0.000
 1075,   9.198
 1076,   0.000
 1077,   9.198
 1078,   0.000
 1079,   9.198
 1080,   0.000
 1081,   9.198
 1082,   0.000
 1083,   9.198
 1084,   0.000
 1085,   9.198
 1086,   0.000
 1087,   9.198
 1088,   0.000
 1089,   9.361
 1090,   0.000
 1091,   9.361
 1092,   0.000
 1093,   9.361
 1094,   0.000
 1095,   9.361
 1096,   0.000
 1097,   9.361
 1098,   0.000
 1099,   9.361
 1100,   0.000
 1101,   9.361
 1102,   0.000
 1103,   9.361
 1104,   0.000
 1105,   9.361
 1106,   0.000
 1107,   9.361
 1108,   0.000
 1109,   9.361
 1110,   0.000
 1111,   9.361
 1112,   0.000
 1113,   9.361
 1114,   0.000
 1115,   9.361
 1116,   0.000
 1117,   9.361
 1118,   0.000
 1119,   9.361
 1120,   0.000
 1121,   9.962
 1122,   0.000
 1123,   9.962
 1124,   0.000
 1125,   9.962
 1126,   0.000
 1127,   9.962
 1128,   0.000
 1129,   9.962
 1130,   0.000
 1131,   9.962
 1132,   0.000
 1133,   9.962
 1134,   0.000
 1135,   9.962
 1136,   0.000
 1137,   9.962
 1138,   0.000
 1139,   9.962
 1140,   0.000
 1141,   9.962
 1142,   0.000
 1143,   9.962
 1144,   0.000
 1145,   9.962
 1146,   0.000
 1147,   9.962
 1148,   0.000
 1149,   9.962
 1150,   0.000
 1151,   9.962
 1152,   0.000
 1153,   7.877
 1154,   0.000
 1155,   7.877
 1156,   0.000
 1157,   7.877
 1158,   0.000
 1159,   7.877
 1160,   0.000
 1161,   7.877
 1162,   0.000
 1163,   7.877
 1164,   0.000
 1165,   7.877
 1166,   0.000
 1167,   7.877
 1168,   0.000
 1169,   7.877
 1170,   0.000
 1171,   7.877
 1172,   0.000
 1173,   7.877
 1174,   0.000
 1175,   7.877
 1176,   0.000
 1177,   7.877
 1178,   0.000
 1179,   7.877
 1180,   0.000
 1181,   7.877
 1182,   0.000
 1183,   7.877
 1184,   0.000
 1185,   7.983
 1186,   0.000
 1187,   7.983
 1188,   0.000
 1189,   7.983
 1190,   0.000
 1191,   7.983
 1192,   0.000
 1193,   7.983
 1194,   0.000
 1195,   7.983
 1196,   0.000
 1197,   7.983
 1198,   0.000
 1199,   7.983
 1200,   0.000
 1201,   7.983
 1202,   0.000
 1203,   7.983
 1204,   0.000
 1205,   7.983
 1206,   0.000
 1207,   7.983
 1208,   0.000
 1209,   7.983
 1210,   0.000
 1211,   7.983
 1212,   0.000
 1213,   7.983
 1214,   0.000
 1215,   7.983
 1216,   0.000
 1217,   8.724
 1218,   0.000
 1219,   8.724
 1220,   0.000
 1221,   8.724
 1222,   0.000
 1223,   8.724
 1224,   0.000
 1225,   8.724
 1226,   0.000
 1227,   8.724
 1228,   0.000
 1229,   8.724
 1230,   0.000
 1231,   8.724
 1232,   0.000
 1233,   8.724
 1234,   0.000
 1235,   8.724
 1236,   0.000
 1237,   8.724
 1238,   0.000
 1239,   8.724
 1240,   0.000
 1241,   8.724
 1242,   0.000
 1243,   8.724
 1244,   0.000
 1245,   8.724
 1246,   0.000
 1247,   8.724
 1248,   0.000
 1249,   8.599
 1250,   0.000
 1251,   8.599
 1252,   0.000
 1253,   8.599
 1254,   0.000
 1255,   8.599
 1256,   0.000
 1257,   8.599
 1258,   0.000
 1259,   8.599
 1260,   0.000
 1261,   8.599
 1262,   0.000
 1263,   8.599
 1264,   0.000
 1265,   8.599
 1266,   0.000
 1267,   8.599
 1268,   0.000
 1269,   8.599
 1270,   0.000
 1271,   8.599
 1272,   0.000
 1273,   8.599
 1274,   0.000
 1275,   8.599
 1276,   0.000
 1277,   8.599
 1278,   0.000
 1279,   8.599
 1280,   0.000
 1281,  10.643
 1282,   0.000
 1283,  10.643
 1284,   0.000
 1285,  10.643
 1286,   0.000
 1287,  10.643
 1288,   0.000
 1289,  10.643
 1290,   0.000
 1291,  10.643
 1292,   0.000
 1293,  10.643
 1294,   0.000
 1295,  10.643
 1296,   0.000
 1297,  10.643
 1298,   0.000
 1299,  10.643
 1300,   0.000
 1301,  10.643
 1302,   0.000
 1303,  10.643
 1304,   0.000
 1305,  10.643
 1306,   0.000
 1307,  10.643
 1308,   0.000
 1309,  10.643
 1310,   0.000
 1311,  10.643
 1312,   0.000
 1313,   9.888
 1314,   0.000
 1315,   9.888
 1316,   0.000
 1317,   9.888
 1318,   0.000
 1319,   9.888
 1320,   0.000
 1321,   9.888
 1322,   0.000
 1323,   9.888
 1324,   0.000
 1325,   9.888
 1326,   0.000
 1327,   9.888
 1328,   0.000
 1329,   9.888
 1330,   0.000
 1331,   9.888
 1332,   0.000
 1333,   9.888
 1334,   0.000
 1335,   9.888
 1336,   0.000
 1337,   9.888
 1338,   0.000
 1339,   9.888
 1340,   0.000
 1341,   9.888
 1342,   0.000
 1343,   9.888
 1344,   0.000
 1345,  11.193
 1346,   0.000
 1347,  11.193
 1348,   0.000
