TABLE CRVTime  123660-123660
#  123660 cid 303
# channel,timeOffset
  520,  10.741
  521,  34.521
  522,  10.741
  523,  34.521
  524,  10.741
  525,  34.521
  526,  10.741
  527,  34.521
  528,  10.741
  529,  34.521
  530,  10.741
  531,  34.521
  532,  10.741
  533,  34.521
  534,  10.741
  535,  34.521
  536,  10.741
  537,  34.521
  538,  10.741
  539,  34.521
  540,  10.741
  541,  34.521
  542,  10.741
  543,  34.521
  544,  10.915
  545,  35.535
  546,  10.915
  547,  35.535
  548,  10.915
  549,  35.535
  550,  10.915
  551,  35.535
  552,  10.915
  553,  35.535
  554,  10.915
  555,  35.535
  556,  10.915
  557,  35.535
  558,  10.915
  559,  35.535
  560,  10.915
  561,  35.535
  562,  10.915
  563,  35.535
  564,  10.915
  565,  35.535
  566,  10.915
  567,  35.535
  568,  10.915
  569,  35.535
  570,  10.915
  571,  35.535
  572,  10.915
  573,  35.535
  574,  10.915
  575,  35.535
  576,  11.452
  577,  37.012
  578,  11.452
  579,  37.012
  580,  11.452
  581,  37.012
  582,  11.452
  583,  37.012
  584,  11.452
  585,  37.012
  586,  11.452
  587,  37.012
  588,  11.452
  589,  37.012
  590,  11.452
  591,  37.012
  592,  11.452
  593,  37.012
  594,  11.452
  595,  37.012
  596,  11.452
  597,  37.012
  598,  11.452
  599,  37.012
  600,  11.452
  601,  37.012
  602,  11.452
  603,  37.012
  604,  11.452
  605,  37.012
  606,  11.452
  607,  37.012
  608,  12.001
  609,  36.203
  610,  12.001
  611,  36.203
  612,  12.001
  613,  36.203
  614,  12.001
  615,  36.203
  616,  12.001
  617,  36.203
  618,  12.001
  619,  36.203
  620,  12.001
  621,  36.203
  622,  12.001
  623,  36.203
  624,  12.001
  625,  36.203
  626,  12.001
  627,  36.203
  628,  12.001
  629,  36.203
  630,  12.001
  631,  36.203
  632,  12.001
  633,  36.203
  634,  12.001
  635,  36.203
  636,  12.001
  637,  36.203
  638,  12.001
  639,  36.203
  640,   7.215
  641,  33.278
  642,   7.215
  643,  33.278
  644,   7.215
  645,  33.278
  646,   7.215
  647,  33.278
  648,   7.215
  649,  33.278
  650,   7.215
  651,  33.278
  652,   7.215
  653,  33.278
  654,   7.215
  655,  33.278
  656,   7.215
  657,  33.278
  658,   7.215
  659,  33.278
  660,   7.215
  661,  33.278
  662,   7.215
  663,  33.278
  664,   7.215
  665,  33.278
  666,   7.215
  667,  33.278
  668,   7.215
  669,  33.278
  670,   7.215
  671,  33.278
  672,   9.038
  673,  34.133
  674,   9.038
  675,  34.133
  676,   9.038
  677,  34.133
  678,   9.038
  679,  34.133
  680,   9.038
  681,  34.133
  682,   9.038
  683,  34.133
  684,   9.038
  685,  34.133
  686,   9.038
  687,  34.133
  688,   9.038
  689,  34.133
  690,   9.038
  691,  34.133
  692,   9.038
  693,  34.133
  694,   9.038
  695,  34.133
  696,   9.038
  697,  34.133
  698,   9.038
  699,  34.133
  700,   9.038
  701,  34.133
  702,   9.038
  703,  34.133
  704,   8.523
  705,  34.677
  706,   8.523
  707,  34.677
  708,   8.523
  709,  34.677
  710,   8.523
  711,  34.677
  712,   8.523
  713,  34.677
  714,   8.523
  715,  34.677
  716,   8.523
  717,  34.677
  718,   8.523
  719,  34.677
  720,   8.523
  721,  34.677
  722,   8.523
  723,  34.677
  724,   8.523
  725,  34.677
  726,   8.523
  727,  34.677
  728,   8.523
  729,  34.677
  730,   8.523
  731,  34.677
  732,   8.523
  733,  34.677
  734,   8.523
  735,  34.677
  736,   9.429
  737,  35.553
  738,   9.429
  739,  35.553
  740,   9.429
  741,  35.553
  742,   9.429
  743,  35.553
