TABLE CalTimeCalib 123680
0,0
1,-337.863
2,0
3,-340.303
4,-335.057
5,-500.787
6,-1186.84
7,-1016.51
8,-1016.54
9,-1016.49
10,-1016.54
11,-1017.32
12,-851.083
13,-855.87
14,0
15,-849.361
16,-844.612
17,-679.894
18,-843.445
19,-678.332
20,-844.571
21,-679.878
22,6.05
23,-172.215
24,-1.19811
25,-171.918
26,-1.9369
27,-172.969
28,-9.23355
29,-179.794
30,-167.86
31,-168.398
32,0
33,-339.356
34,0
35,-338.48
36,-334.774
37,-505.22
38,-335.838
39,-501.412
40,-334.665
41,-499.899
42,-499.44
43,-499.182
44,-499.378
45,-499.707
46,-1185.01
47,-1184.96
48,-1187.65
49,-1017.6
50,-1187.37
51,-1017.05
52,-1186.1
53,-1015.63
54,-1017.17
55,-1016.98
56,-1018.14
57,-1017.25
58,-1015.61
59,-1015.53
60,-849.816
61,-854.3
62,-850.265
63,-684.947
64,-345.365
65,-345.901
66,-341.327
67,-346.401
68,-346.588
69,-346.504
70,0
71,-850.111
72,0
73,-845.005
74,0
75,-848.561
76,-844.969
77,-680.112
78,-845.047
79,-680.227
80,-674.102
81,-674.892
82,-672.673
83,0
84,0
85,-674.12
86,0
87,-1015.98
88,0
89,-1015.27
90,-342.093
91,-512.941
92,-341.365
93,-512.478
94,-0.402062
95,-0.485921
96,-1.13369
97,-1.33167
98,-2.32596
99,-172.382
100,-4.69993
101,-174.752
102,-8.81581
103,-179.161
104,-177.712
105,-178.177
106,-181.202
107,-181.445
108,-1018.02
109,-1023.65
110,-1018.29
111,-1017.9
112,-1018.31
113,-1018.71
114,-3.32333
115,-167.303
116,-168.755
117,-168.564
118,0
119,-338.253
120,0
121,-339.471
122,0
123,-337.918
124,-334.79
125,-504.788
126,-334.966
127,-505.039
128,-334.345
129,0
130,-498.169
131,0
132,-498.145
133,-498.185
134,-1184.14
135,-1183.81
136,-1184.4
137,-1184.03
138,-1186.47
139,-1016.91
140,-1186.57
141,-1016.05
142,-1185.7
143,-1016.15
144,-1015.41
145,-1020.4
146,-1015.26
147,-1016.74
148,-1016.65
149,-1015.99
150,-850.093
151,-854.497
152,-850.129
153,-854.534
154,-849.798
155,-683.714
