TABLE TrkAlignPlane 1-122273
   24,    24_0_0,  1.029759, -0.209562,  1.964188, -0.000037, -0.000181,  0.000185
   25,    25_0_0, -1.020770, -0.379554, -1.741212, -0.000448, -0.000911, -0.000254
   26,    26_0_0, -0.798125,  0.150558,  0.437666,  0.003609,  0.000700,  0.000546
   27,    27_0_0,  1.092336,  0.519231, -0.509748, -0.003723,  0.001410, -0.000587
   28,    28_0_0, -1.421640,  0.033805,  1.863909,  0.003959, -0.002833,  0.000053
   29,    29_0_0,  1.495777, -0.298405, -1.807958, -0.005144, -0.003795,  0.000139
   30,    30_0_0,  1.302412,  0.054129,  1.744968,  0.002412,  0.002269, -0.000459
   31,    31_0_0, -1.149770,  0.220830, -1.955591, -0.002054,  0.001236, -0.000191
   32,    32_0_0,  0.541190, -0.007596, -2.260966, -0.001840, -0.001717,  0.000400
   33,    33_0_0, -0.446160,  0.074107,  2.468300,  0.001351, -0.001919, -0.000084
   34,    34_0_0, -0.140410, -0.149733,  2.513970,  0.002604,  0.001262, -0.000343
   35,    35_0_0,  0.301935,  0.070310, -2.692930, -0.002474,  0.001947,  0.000010
